ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR000ECK/	ENCSR000ECK	ChIP-seq	TF ChIP-seq	cell line	/targets/MAFK-human/	MAFK	MAFK	Homo sapiens HeLa-S3	HeLa-S3	GEO:GSM935290,UCSC-ENCODE-hg19:wgEncodeEH002856,FactorBook:ENCSR000ECK	MAFK ChIP-seq on human HeLa-S3 produced by the Snyder lab	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000XGS/,/files/ENCFF000XGT/,/files/ENCFF000XGU/,/files/ENCFF000XGV/,/files/ENCFF000XGX/,/files/ENCFF000XGZ/,/files/ENCFF001VIR/,/files/ENCFF002CSQ/,/files/ENCFF724ECR/,/files/ENCFF086SQL/,/files/ENCFF405VXR/,/files/ENCFF909PSG/,/files/ENCFF407WOE/,/files/ENCFF330LPO/,/files/ENCFF739HNF/,/files/ENCFF928GGW/,/files/ENCFF679EHK/,/files/ENCFF743JCQ/,/files/ENCFF067MOE/,/files/ENCFF796KTU/,/files/ENCFF405BKG/,/files/ENCFF123SPG/,/files/ENCFF416IPZ/,/files/ENCFF029QZR/,/files/ENCFF742HOV/,/files/ENCFF285KTD/,/files/ENCFF921ECQ/,/files/ENCFF587DWX/,/files/ENCFF762XJO/,/files/ENCFF322ANK/,/files/ENCFF982EYL/,/files/ENCFF686AFM/,/files/ENCFF311TXI/,/files/ENCFF288DQN/,/files/ENCFF980RDW/,/files/ENCFF161SWW/,/files/ENCFF490YHN/,/files/ENCFF065SON/,/files/ENCFF214FYH/,/files/ENCFF208BXU/,/files/ENCFF587UOL/,/files/ENCFF401GZC/,/files/ENCFF254FTP/,/files/ENCFF083NFC/,/files/ENCFF949NBY/,/files/ENCFF982XOA/,/files/ENCFF328BUR/,/files/ENCFF994SFB/,/files/ENCFF314ZCZ/,/files/ENCFF535EJU/,/files/ENCFF328IZQ/,/files/ENCFF143KQP/,/files/ENCFF396OTQ/,/files/ENCFF412HSB/,/files/ENCFF556HSM/,/files/ENCFF331ISN/,/files/ENCFF539LTD/,/files/ENCFF569YLI/,/files/ENCFF459PTW/,/files/ENCFF304XGR/,/files/ENCFF200BSA/,/files/ENCFF533LDY/,/files/ENCFF028NMN/,/files/ENCFF667NHG/,/files/ENCFF265ZEY/,/files/ENCFF070WOO/,/files/ENCFF719DWR/,/files/ENCFF488ICN/,/files/ENCFF317LOZ/,/files/ENCFF956PMM/,/files/ENCFF891TSI/,/files/ENCFF113OXD/,/files/ENCFF425IRA/,/files/ENCFF212DAY/,/files/ENCFF611JXU/		ENCBS637AAA	2,1	1	ENCAB000AIJ	Homo sapiens	adult	31 years												/replicates/c6225e0d-c398-4607-bb59-0fda417675f8/,/replicates/e0595697-ae79-49bd-a3d4-797015ef6b5c/				
/experiments/ENCSR000BKB/	ENCSR000BKB	ChIP-seq	TF ChIP-seq	cell line	/targets/MEF2A-human/	MEF2A	MEF2A	Homo sapiens GM12878	GM12878	FactorBook:ENCSR000BKB,GEO:GSM803511,UCSC-ENCODE-hg19:wgEncodeEH001565	MEF2A ChIP-seq protocol PCR1x on human GM12878	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000NWO/,/files/ENCFF000NWP/,/files/ENCFF000NWQ/,/files/ENCFF000NWR/,/files/ENCFF000NWS/,/files/ENCFF000NWU/,/files/ENCFF000NXA/,/files/ENCFF000NXC/,/files/ENCFF001TXI/,/files/ENCFF001TXJ/,/files/ENCFF002CHC/,/files/ENCFF217YUT/,/files/ENCFF105SCN/,/files/ENCFF510YAI/,/files/ENCFF405ENX/,/files/ENCFF476CBG/,/files/ENCFF012YAB/,/files/ENCFF359HKJ/,/files/ENCFF651UZJ/,/files/ENCFF659SUJ/,/files/ENCFF972LZR/,/files/ENCFF306VZV/,/files/ENCFF099YNL/,/files/ENCFF128TCK/,/files/ENCFF923AZM/,/files/ENCFF373KCT/,/files/ENCFF792NPH/,/files/ENCFF687SGU/,/files/ENCFF747WVH/,/files/ENCFF385QJP/,/files/ENCFF214EGO/,/files/ENCFF921HDK/,/files/ENCFF151PNI/,/files/ENCFF131JIX/,/files/ENCFF254YDX/,/files/ENCFF958GXF/,/files/ENCFF437KRD/,/files/ENCFF158YLU/,/files/ENCFF951TLZ/,/files/ENCFF653YGB/,/files/ENCFF975FYL/,/files/ENCFF328YWR/,/files/ENCFF396NJG/,/files/ENCFF598MLP/,/files/ENCFF980AUY/,/files/ENCFF402EQI/,/files/ENCFF328QLX/,/files/ENCFF099ZTD/,/files/ENCFF303ARN/,/files/ENCFF073OTI/,/files/ENCFF088IZI/,/files/ENCFF811FYS/,/files/ENCFF229DHY/,/files/ENCFF097JWB/,/files/ENCFF397MRM/,/files/ENCFF455VTM/,/files/ENCFF816AYB/,/files/ENCFF310DFO/,/files/ENCFF296FGA/,/files/ENCFF511HNY/,/files/ENCFF907VCO/,/files/ENCFF497DHP/,/files/ENCFF789TXU/,/files/ENCFF778ICR/,/files/ENCFF977NZG/,/files/ENCFF969BVH/,/files/ENCFF826GQU/,/files/ENCFF775DWU/,/files/ENCFF948GXB/,/files/ENCFF412KSE/,/files/ENCFF507EJZ/,/files/ENCFF647OLK/,/files/ENCFF994MKX/,/files/ENCFF652BHX/		ENCBS110ENC	1,2	1	ENCAB000AIQ	Homo sapiens	adult													/replicates/eb4a5b7f-d78b-449d-9ad8-2432895835ae/,/replicates/b253d45c-8968-43f2-af94-4920bd5a1771/				
/experiments/ENCSR076YPO/	ENCSR076YPO	ChIP-seq	TF ChIP-seq	cell line	/targets/RNF2-human/	RNF2	RNF2	Homo sapiens K562	K562	FactorBook:ENCSR076YPO,GEO:GSE95908	ChIP-Seq on K562-human	Richard Myers, HAIB	ENCODE	released	/files/ENCFF454EYI/,/files/ENCFF232WOY/,/files/ENCFF107VJA/,/files/ENCFF708IYO/,/files/ENCFF877DYM/,/files/ENCFF468FPM/,/files/ENCFF719XQY/,/files/ENCFF544DDY/,/files/ENCFF660KID/,/files/ENCFF630SVO/,/files/ENCFF838LIQ/,/files/ENCFF418YSU/,/files/ENCFF219VGB/,/files/ENCFF657DIW/,/files/ENCFF718ZLW/,/files/ENCFF243IIV/,/files/ENCFF070FHF/,/files/ENCFF105RJJ/,/files/ENCFF515RUZ/,/files/ENCFF290BTM/,/files/ENCFF402SQA/,/files/ENCFF666MKU/,/files/ENCFF309AID/,/files/ENCFF741CLJ/,/files/ENCFF789KSW/,/files/ENCFF452MYV/,/files/ENCFF821GMK/,/files/ENCFF844TQX/,/files/ENCFF258FWL/,/files/ENCFF570BQM/,/files/ENCFF820ZTK/,/files/ENCFF576LFG/,/files/ENCFF093TWU/,/files/ENCFF234PWC/,/files/ENCFF513CNT/,/files/ENCFF359ZYF/,/files/ENCFF883CBQ/,/files/ENCFF857HEZ/,/files/ENCFF281BEC/,/files/ENCFF993ILX/,/files/ENCFF972LPT/,/files/ENCFF578SVX/,/files/ENCFF466DET/,/files/ENCFF300OUS/,/files/ENCFF161ZKM/,/files/ENCFF306XZQ/,/files/ENCFF375QNL/,/files/ENCFF218SIH/,/files/ENCFF490UTZ/,/files/ENCFF473BJI/,/files/ENCFF217AJS/,/files/ENCFF306PNK/,/files/ENCFF669DMB/,/files/ENCFF301VJI/,/files/ENCFF564NFV/,/files/ENCFF451JGF/,/files/ENCFF578LMO/,/files/ENCFF091JEN/,/files/ENCFF471MEY/,/files/ENCFF060JVZ/,/files/ENCFF689KTD/,/files/ENCFF775GYP/,/files/ENCFF061ATI/,/files/ENCFF839VYD/	/experiment-series/ENCSR648CIT/	ENCBS577JGM,ENCBS149SJX	1,2	1	ENCAB000BRJ	Homo sapiens	adult	53 years												/replicates/91f2efc6-5bb9-47df-bb75-df0095312a5b/,/replicates/a38cb9ae-c682-4ee4-8120-b4e215c9e94a/				
/experiments/ENCSR000EGC/	ENCSR000EGC	ChIP-seq	TF ChIP-seq	cell line	/targets/RCOR1-human/	RCOR1	RCOR1	Homo sapiens K562	K562	GEO:GSM935385,UCSC-ENCODE-hg19:wgEncodeEH002847,FactorBook:ENCSR000EGC	RCOR1 ChIP-seq on human K562 produced by the Snyder lab	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000YLB/,/files/ENCFF000YLC/,/files/ENCFF000YLE/,/files/ENCFF000YLH/,/files/ENCFF000YLJ/,/files/ENCFF000YLK/,/files/ENCFF001VMW/,/files/ENCFF002CWJ/,/files/ENCFF000YLF/,/files/ENCFF761MFF/,/files/ENCFF694BOP/,/files/ENCFF112DFJ/,/files/ENCFF796EJK/,/files/ENCFF623TAD/,/files/ENCFF074CIT/,/files/ENCFF918NIR/,/files/ENCFF899INX/,/files/ENCFF072HKU/,/files/ENCFF614PTK/,/files/ENCFF925UER/,/files/ENCFF781QSL/,/files/ENCFF033QIR/,/files/ENCFF976DAC/,/files/ENCFF917EAJ/,/files/ENCFF527JDM/,/files/ENCFF470SPH/,/files/ENCFF234JEE/,/files/ENCFF389ISM/,/files/ENCFF170JJV/,/files/ENCFF985NRC/,/files/ENCFF609HGE/,/files/ENCFF339APP/,/files/ENCFF815YWU/,/files/ENCFF968SUH/,/files/ENCFF368WWT/,/files/ENCFF454YNC/,/files/ENCFF484CKD/,/files/ENCFF477PXF/,/files/ENCFF054TMM/,/files/ENCFF744ZLX/,/files/ENCFF595EMI/,/files/ENCFF550TDY/,/files/ENCFF620JKI/,/files/ENCFF075ISL/,/files/ENCFF214EHD/,/files/ENCFF796XFQ/,/files/ENCFF920YXS/,/files/ENCFF280RJQ/,/files/ENCFF959MXK/,/files/ENCFF249SOZ/,/files/ENCFF162YTV/,/files/ENCFF500QFA/,/files/ENCFF390KZL/,/files/ENCFF880TPE/,/files/ENCFF099UVQ/,/files/ENCFF797TMU/,/files/ENCFF528TFK/,/files/ENCFF727LFR/,/files/ENCFF432MEA/,/files/ENCFF211CGZ/,/files/ENCFF848OZZ/,/files/ENCFF360FBK/,/files/ENCFF181MKU/,/files/ENCFF092DOW/,/files/ENCFF703TCX/,/files/ENCFF398JQW/,/files/ENCFF714ISS/,/files/ENCFF093JDP/,/files/ENCFF428OME/,/files/ENCFF224YBQ/,/files/ENCFF721RTS/,/files/ENCFF574DYD/	/experiment-series/ENCSR882PTO/	ENCBS039ENC	2,1	1	ENCAB000AFJ	Homo sapiens	adult	53 years												/replicates/e4a86e22-612c-47f9-9cc6-e230bdfb4575/,/replicates/a864710e-4b68-47dc-aedb-233fc19f96c9/				
/experiments/ENCSR159RBE/	ENCSR159RBE	ChIP-seq	TF ChIP-seq	cell line	/targets/GLYR1-human/	GLYR1	GLYR1	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens GLYR1	HepG2	GEO:GSE209084	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF559YUP/,/files/ENCFF560QLG/,/files/ENCFF271BXN/,/files/ENCFF270ONC/,/files/ENCFF192AHI/,/files/ENCFF147EHZ/,/files/ENCFF402DEZ/,/files/ENCFF889LBD/,/files/ENCFF940GKH/,/files/ENCFF668GGI/,/files/ENCFF577ZPG/,/files/ENCFF901EHM/,/files/ENCFF848BSG/,/files/ENCFF871FFX/,/files/ENCFF122NHB/,/files/ENCFF647XGR/,/files/ENCFF178HLW/,/files/ENCFF809PWT/,/files/ENCFF383JHS/,/files/ENCFF595AGK/,/files/ENCFF438DBB/,/files/ENCFF197WDP/,/files/ENCFF114PDZ/,/files/ENCFF708DAR/		ENCBS309WID,ENCBS385DIB	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/7ba5d8df-eab5-486e-b0b2-b57a133e3369/,/replicates/9f0c86c4-03ac-4a13-b00b-38e940f6f9cb/				
/experiments/ENCSR000BLE/	ENCSR000BLE	ChIP-seq	TF ChIP-seq	cell line	/targets/FOXA1-human/	FOXA1	FOXA1	Homo sapiens HepG2	HepG2	FactorBook:ENCSR000BLE,GEO:GSM803461,UCSC-ENCODE-hg19:wgEncodeEH001594	FOXA1 ChIP-seq protocol v041610.1 on human HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000PHX/,/files/ENCFF000PHZ/,/files/ENCFF000PIA/,/files/ENCFF000PIC/,/files/ENCFF000PID/,/files/ENCFF000PIF/,/files/ENCFF000PIJ/,/files/ENCFF000PIM/,/files/ENCFF001UFW/,/files/ENCFF001UFX/,/files/ENCFF002CKJ/,/files/ENCFF869JXO/,/files/ENCFF952XAL/,/files/ENCFF172IMH/,/files/ENCFF567DDU/,/files/ENCFF563UBP/,/files/ENCFF210TQG/,/files/ENCFF994UGO/,/files/ENCFF579JDB/,/files/ENCFF074KQO/,/files/ENCFF812TXA/,/files/ENCFF900NPG/,/files/ENCFF887PSF/,/files/ENCFF213LYJ/,/files/ENCFF050QFU/,/files/ENCFF636MYA/,/files/ENCFF529CBU/,/files/ENCFF713IOU/,/files/ENCFF687AWV/,/files/ENCFF619QTJ/,/files/ENCFF704DSK/,/files/ENCFF830SFZ/,/files/ENCFF872MGU/,/files/ENCFF299DXP/,/files/ENCFF072HZX/,/files/ENCFF268EWJ/,/files/ENCFF858ZUJ/,/files/ENCFF339OAE/,/files/ENCFF604OMP/,/files/ENCFF898FCL/,/files/ENCFF157CCV/,/files/ENCFF800ENQ/,/files/ENCFF786ABA/,/files/ENCFF169DCU/,/files/ENCFF167FCK/,/files/ENCFF723HNL/,/files/ENCFF245NLP/,/files/ENCFF724MHH/,/files/ENCFF722GFS/,/files/ENCFF894NYR/,/files/ENCFF506PCG/,/files/ENCFF553PWA/,/files/ENCFF872ZUV/,/files/ENCFF677MJE/,/files/ENCFF578ACE/,/files/ENCFF486YRI/,/files/ENCFF716WSZ/,/files/ENCFF846GGA/,/files/ENCFF398WFK/,/files/ENCFF500OAA/,/files/ENCFF735BPD/,/files/ENCFF481KWU/,/files/ENCFF207NVJ/,/files/ENCFF806GUV/,/files/ENCFF408EGB/,/files/ENCFF953GPU/,/files/ENCFF811FFA/,/files/ENCFF429JSV/,/files/ENCFF235ANN/,/files/ENCFF525GNX/,/files/ENCFF466RZX/,/files/ENCFF429INP/,/files/ENCFF055VNJ/,/files/ENCFF993MOH/	/experiment-series/ENCSR966JDR/	ENCBS114ENC	2,1	1	ENCAB000AGN	Homo sapiens	child	15 years												/replicates/c4146069-8f72-40fd-8a4c-e4efd0b98d0f/,/replicates/f645079c-1b18-447d-bd07-67c9b9a6af49/				
/experiments/ENCSR692RKS/	ENCSR692RKS	ChIP-seq	TF ChIP-seq	cell line	/targets/HOXA10-human/	HOXA10	HOXA10	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens HOXA10	HepG2	GEO:GSE231128	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF452ZYZ/,/files/ENCFF536VPS/,/files/ENCFF560VQF/,/files/ENCFF454MYH/,/files/ENCFF908VCV/,/files/ENCFF375PNY/,/files/ENCFF462TZC/,/files/ENCFF236BLK/,/files/ENCFF999XWQ/,/files/ENCFF440AAY/,/files/ENCFF627VPD/,/files/ENCFF416RYV/,/files/ENCFF748CTG/,/files/ENCFF848THX/,/files/ENCFF921VKZ/,/files/ENCFF432NUF/,/files/ENCFF396XFF/,/files/ENCFF798IVN/,/files/ENCFF606BTS/,/files/ENCFF649DZW/,/files/ENCFF668UJQ/,/files/ENCFF664KLR/,/files/ENCFF769BDQ/,/files/ENCFF422LBU/		ENCBS208VZW,ENCBS104FDZ	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/b9b20b45-6ffe-4fbf-8ee3-916bc81c1143/,/replicates/4d6916a6-9ea8-4254-a527-8f93302bd0cc/				
/experiments/ENCSR000BNG/	ENCSR000BNG	ChIP-seq	TF ChIP-seq	cell line	/targets/MEF2C-human/	MEF2C	MEF2C	Homo sapiens GM12878	GM12878	FactorBook:ENCSR000BNG,GEO:GSM803420,UCSC-ENCODE-hg19:wgEncodeEH001648	MEF2C ChIP-seq protocol v041610.1 on human GM12878	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000NWW/,/files/ENCFF000NWX/,/files/ENCFF000NWY/,/files/ENCFF000NWZ/,/files/ENCFF000NXB/,/files/ENCFF000NXD/,/files/ENCFF000NXE/,/files/ENCFF000NXJ/,/files/ENCFF001TXK/,/files/ENCFF001TXL/,/files/ENCFF002CHD/,/files/ENCFF635XDD/,/files/ENCFF013EWV/,/files/ENCFF191UHV/,/files/ENCFF665BAJ/,/files/ENCFF575FBF/,/files/ENCFF161DMX/,/files/ENCFF195HFC/,/files/ENCFF810SZD/,/files/ENCFF840QLL/,/files/ENCFF415HRV/,/files/ENCFF832IPZ/,/files/ENCFF291WBN/,/files/ENCFF557ZWN/,/files/ENCFF492EEW/,/files/ENCFF878VND/,/files/ENCFF295QTX/,/files/ENCFF872HOJ/,/files/ENCFF186CJG/,/files/ENCFF720VWD/,/files/ENCFF080JZQ/,/files/ENCFF468GCV/,/files/ENCFF845OMO/,/files/ENCFF423TWT/,/files/ENCFF830BRO/,/files/ENCFF191FWB/,/files/ENCFF828VAA/,/files/ENCFF563GOS/,/files/ENCFF484OTT/,/files/ENCFF555ETY/,/files/ENCFF845FPS/,/files/ENCFF106GZB/,/files/ENCFF906YBW/,/files/ENCFF492SNJ/,/files/ENCFF815LEF/,/files/ENCFF099MXC/,/files/ENCFF280AHM/,/files/ENCFF662TQY/,/files/ENCFF515LFS/,/files/ENCFF387EMO/,/files/ENCFF138CXP/,/files/ENCFF261ZWR/,/files/ENCFF698CVH/,/files/ENCFF274YIW/,/files/ENCFF907FVJ/,/files/ENCFF473ASZ/,/files/ENCFF592VKF/,/files/ENCFF264GAB/,/files/ENCFF623IWD/,/files/ENCFF230JZH/,/files/ENCFF957NKV/,/files/ENCFF315ZVR/,/files/ENCFF473DOY/,/files/ENCFF536BLL/,/files/ENCFF582CPR/,/files/ENCFF812KGY/,/files/ENCFF462AFJ/,/files/ENCFF653ZRI/,/files/ENCFF366RIT/,/files/ENCFF238UKB/,/files/ENCFF595KVY/,/files/ENCFF358NRB/,/files/ENCFF610IRE/,/files/ENCFF806DWS/		ENCBS110ENC	2,1	1	ENCAB000AIR	Homo sapiens	adult													/replicates/5b1aeef7-2135-40d6-b920-31801b2499ae/,/replicates/d035543f-423f-4ca3-ba2c-1a75ae4df4ec/				
/experiments/ENCSR817FMN/	ENCSR817FMN	ChIP-seq	TF ChIP-seq	cell line	/targets/TEAD4-human/	TEAD4	TEAD4	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens TEAD4	K562	GEO:GSE209249	ChIP-Seq on K562	Richard Myers, HAIB	ENCODE	released	/files/ENCFF284QRP/,/files/ENCFF707HQV/,/files/ENCFF267HDV/,/files/ENCFF298KFO/,/files/ENCFF088PTJ/,/files/ENCFF303CVC/,/files/ENCFF217TMP/,/files/ENCFF397AUP/,/files/ENCFF248QHK/,/files/ENCFF217UCM/,/files/ENCFF597UDJ/,/files/ENCFF083MNQ/,/files/ENCFF716KDD/,/files/ENCFF502GSG/,/files/ENCFF495VYN/,/files/ENCFF885XDE/,/files/ENCFF473TOF/,/files/ENCFF565JWZ/,/files/ENCFF521ULH/,/files/ENCFF482FPS/,/files/ENCFF919CDT/,/files/ENCFF843TII/,/files/ENCFF105FNP/,/files/ENCFF620GRV/		ENCBS081KMP,ENCBS432HVB	1,2	1	ENCAB697XQW	Homo sapiens	adult	53 years										/organisms/human/		/replicates/38d4ab9d-4ceb-41e4-8b2b-028494bdf833/,/replicates/da704103-ac59-4a48-8046-dc723d23401b/				
/experiments/ENCSR000BKK/	ENCSR000BKK	ChIP-seq	TF ChIP-seq	cell line	/targets/EP300-human/	EP300	EP300	Homo sapiens H1	H1	UCSC-ENCODE-hg19:wgEncodeEH001574,FactorBook:ENCSR000BKK,GEO:GSM803542	EP300 ChIP-seq protocol v041610.2 on human H1-hESC	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000OQL/,/files/ENCFF000OQN/,/files/ENCFF000OQO/,/files/ENCFF000OQP/,/files/ENCFF000OQR/,/files/ENCFF000OQS/,/files/ENCFF000OQU/,/files/ENCFF000ORA/,/files/ENCFF001UBU/,/files/ENCFF001UBV/,/files/ENCFF002CJC/,/files/ENCFF242IAB/,/files/ENCFF796GKK/,/files/ENCFF998ZIK/,/files/ENCFF299IMS/,/files/ENCFF887YAK/,/files/ENCFF355OYT/,/files/ENCFF060WKJ/,/files/ENCFF123VAK/,/files/ENCFF375WBL/,/files/ENCFF052VZV/,/files/ENCFF148QSK/,/files/ENCFF020IGM/,/files/ENCFF800HRV/,/files/ENCFF646VRU/,/files/ENCFF211LTW/,/files/ENCFF404XEI/,/files/ENCFF033KUJ/,/files/ENCFF048GGM/,/files/ENCFF498ADM/,/files/ENCFF491ZOF/,/files/ENCFF045ANQ/,/files/ENCFF683HWN/,/files/ENCFF772YWJ/,/files/ENCFF834UVX/,/files/ENCFF616RCD/,/files/ENCFF197POC/,/files/ENCFF471MGU/,/files/ENCFF887SOZ/,/files/ENCFF532VDQ/,/files/ENCFF247EFL/,/files/ENCFF843SYD/,/files/ENCFF856ZSS/,/files/ENCFF380YEP/,/files/ENCFF087TMV/,/files/ENCFF379HTE/,/files/ENCFF218TTK/,/files/ENCFF992QGS/,/files/ENCFF684GVN/,/files/ENCFF106GRZ/,/files/ENCFF872MGS/,/files/ENCFF015SPK/,/files/ENCFF244VKF/,/files/ENCFF899VTH/,/files/ENCFF430XMP/,/files/ENCFF840MWN/,/files/ENCFF802NBL/,/files/ENCFF854ORL/,/files/ENCFF729FLN/,/files/ENCFF756CSJ/,/files/ENCFF988PWB/,/files/ENCFF274BLU/,/files/ENCFF976JGP/,/files/ENCFF282ZOM/,/files/ENCFF095ODH/,/files/ENCFF678QCL/,/files/ENCFF136KAK/,/files/ENCFF291PPP/,/files/ENCFF307BTT/,/files/ENCFF561XPT/,/files/ENCFF615KYG/,/files/ENCFF283PTL/,/files/ENCFF058VAA/,/files/ENCFF927IYK/	/reference-epigenomes/ENCSR820QMS/,/experiment-series/ENCSR390VCN/	ENCBS111ENC	2,1	1	ENCAB000AJM	Homo sapiens	embryonic													/replicates/375edee8-a08b-4907-914d-0b648b4dfe65/,/replicates/8ad3bf35-3edf-407b-9b81-52be76bba4c0/				
/experiments/ENCSR430BKC/	ENCSR430BKC	ChIP-seq	TF ChIP-seq	cell line	/targets/CSRNP1-human/	CSRNP1	CSRNP1	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens CSRNP1	HepG2	GEO:GSE231163	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF147QRL/,/files/ENCFF916LES/,/files/ENCFF428HJX/,/files/ENCFF981GKO/,/files/ENCFF903ZMW/,/files/ENCFF414CVU/,/files/ENCFF050OOK/,/files/ENCFF619SFR/,/files/ENCFF662PDR/,/files/ENCFF288HCS/,/files/ENCFF278MEH/,/files/ENCFF487PFZ/,/files/ENCFF767RLH/,/files/ENCFF341QWH/,/files/ENCFF852LNL/,/files/ENCFF904YIF/,/files/ENCFF008RNV/,/files/ENCFF330OKC/,/files/ENCFF448XBI/,/files/ENCFF495ICY/,/files/ENCFF183HDB/,/files/ENCFF942QZJ/,/files/ENCFF191UYG/,/files/ENCFF184ZWK/		ENCBS224JXF,ENCBS100RVX	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/8c861ee1-189f-4f87-ba50-a3a17e53e818/,/replicates/1e2d5138-790f-457d-a8ce-770596b94cd8/				
/experiments/ENCSR000DNV/	ENCSR000DNV	ChIP-seq	TF ChIP-seq	cell line	/targets/BRF2-human/	BRF2	BRF2	Homo sapiens HeLa-S3	HeLa-S3	GEO:GSM935435,FactorBook:ENCSR000DNV,UCSC-ENCODE-hg19:wgEncodeEH000765	BRF2 ChIP-seq on human HeLa-S3	Kevin Struhl, HMS	ENCODE	released	/files/ENCFF000XAV/,/files/ENCFF000XAW/,/files/ENCFF000XAX/,/files/ENCFF000XAY/,/files/ENCFF000XBD/,/files/ENCFF000XBE/,/files/ENCFF001VHX/,/files/ENCFF002CRY/,/files/ENCFF611PQJ/,/files/ENCFF645KWQ/,/files/ENCFF161FQU/,/files/ENCFF329FAN/,/files/ENCFF047JNT/,/files/ENCFF431RAA/,/files/ENCFF603QMY/,/files/ENCFF376TSL/,/files/ENCFF081DKH/,/files/ENCFF942EWZ/,/files/ENCFF371MAK/,/files/ENCFF420EYE/,/files/ENCFF600BJG/,/files/ENCFF256WMO/,/files/ENCFF695HMI/,/files/ENCFF254AXM/,/files/ENCFF607SLK/,/files/ENCFF612QOF/,/files/ENCFF789REQ/,/files/ENCFF539DJL/,/files/ENCFF155OGM/,/files/ENCFF755FXO/,/files/ENCFF532YSI/		ENCBS637AAA	2,1	1	ENCAB000AEN	Homo sapiens	adult	31 years												/replicates/2412f1f0-ee1f-4e51-9c6b-37ee7c149349/,/replicates/6650f6c6-f0c3-41ec-8f1e-a4d6013bc871/				
/experiments/ENCSR225UTR/	ENCSR225UTR	ChIP-seq	TF ChIP-seq	cell line	/targets/IRX3-human/	IRX3	IRX3	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens IRX3	HepG2	GEO:GSE231261	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF230SQR/,/files/ENCFF984FUY/,/files/ENCFF315HKA/,/files/ENCFF782IHG/,/files/ENCFF780OSI/,/files/ENCFF549ZOX/,/files/ENCFF796JSU/,/files/ENCFF971JVM/,/files/ENCFF039DZI/,/files/ENCFF528DOR/,/files/ENCFF210XRO/,/files/ENCFF746AEU/,/files/ENCFF722LKS/,/files/ENCFF151XDL/,/files/ENCFF041YHN/,/files/ENCFF173OFQ/,/files/ENCFF858LLW/,/files/ENCFF784ICI/,/files/ENCFF614ZUJ/,/files/ENCFF525PBC/,/files/ENCFF988PDG/,/files/ENCFF594FKZ/,/files/ENCFF596GMS/,/files/ENCFF908CKY/		ENCBS588RXY,ENCBS363QQW	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/6b55b0b1-38c9-4353-beba-b934b8ed926d/,/replicates/74c5e6e0-f338-4ab9-9303-46d8b3e45712/				
